Key,en,zh-TW,zh-CN,ms,pt,ja,es,ar,bn,hi,id,ko,my,th,vi,tl,fr,sw
recharge_hint_three,"""If 'Activity' is selected, the system will prioritize accumulating the audit multiplier configured in this activity's rules.""","若選擇「活動」，系統將優先採計活動規則中設定的稽核倍數
",如果选择“促销/活动”，系统将优先考虑当前促销规则中设置的审核倍数。,"Jika “Kenaikan Pangkat/Acara” dipilih, sistem akan mengutamakan pengganda audit yang ditetapkan dalam peraturan kenaikan pangkat semasa.","Se a opção “Promoção/Evento” for selecionada, o sistema dará prioridade ao multiplicador de auditoria definido nas regras de promoção vigentes.",「プロモーション／イベント」を選択した場合、システムは現在のプロモーションルール内で設定されている監査乗数を優先します。,"Si se selecciona ""Promoción/Evento"", el sistema priorizará el multiplicador de auditoría establecido en las reglas de promoción vigentes.","في حالة تحديد ""العرض الترويجي/الحدث""، سيعطي النظام الأولوية لمضاعف التدقيق المحدد ضمن قواعد العرض الترويجي الحالية.","“প্রমোশন/ইভেন্ট” নির্বাচন করা হলে, সিস্টেম বর্তমান প্রমোশন নিয়মের মধ্যে নির্ধারিত অডিট মাল্টিপ্লায়ারকে অগ্রাধিকার দেবে।","यदि ""प्रमोशन/इवेंट"" का चयन किया जाता है, तो सिस्टम वर्तमान प्रमोशन नियमों के अंतर्गत निर्धारित ऑडिट मल्टीप्लायर को प्राथमिकता देगा।","Jika “Promosi/Acara” dipilih, sistem akan memprioritaskan pengali audit yang ditetapkan dalam aturan promosi saat ini.","""프로모션/이벤트""를 선택하면 시스템은 현재 프로모션 규칙에 설정된 감사 배율을 우선적으로 적용합니다.",“ပရိုမိုးရှင်း/ပွဲ” ကို ရွေးချယ်ပါက စနစ်သည် လက်ရှိပရိုမိုးရှင်းစည်းမျဉ်းများအတွင်း သတ်မှတ်ထားသော စာရင်းစစ်မြှောက်ကိန်းကို ဦးစားပေးမည်ဖြစ်သည်။,หากเลือก “โปรโมชั่น/กิจกรรม” ระบบจะจัดลำดับความสำคัญของตัวคูณการตรวจสอบที่กำหนดไว้ในกฎโปรโมชั่นปัจจุบัน,"Nếu chọn “Khuyến mãi/Sự kiện”, hệ thống sẽ ưu tiên hệ số nhân kiểm toán được thiết lập trong các quy tắc khuyến mãi hiện hành.","Kung ang ""Promosyon/Kaganapan"" ang napili, uunahin ng sistema ang audit multiplier na nakatakda sa loob ng kasalukuyang mga panuntunan sa promosyon.","Si l’option « Promotion/Événement » est sélectionnée, le système donnera la priorité au multiplicateur d’audit défini dans les règles de promotion actuelles.","Ikiwa ""Ofa/Tukio"" litachaguliwa, mfumo utaweka kipaumbele kizidishi cha ukaguzi kilichowekwa ndani ya sheria za sasa za ofa."
recharge_hint_title,Recharge Amount Audit,充值金額稽核,充值金额审核,Audit Amaun Cas Semula,Auditoria do valor da recarga,チャージ金額監査,Auditoría del monto de recarga,تدقيق مبلغ إعادة الشحن,রিচার্জের পরিমাণ নিরীক্ষা,रिचार्ज राशि ऑडिट,Audit Jumlah Isi Ulang,충전 금액 감사,ငွေဖြည့်ပမာဏ စစ်ဆေးခြင်း,การตรวจสอบยอดเงินที่เติม,Kiểm toán số tiền nạp,Pag-audit ng Halaga ng Pag-recharge,Audit du montant rechargé,Ukaguzi wa Kiasi cha Kuchajiwa
recharge_hint_two,"""If 'CashFlow' is selected, the system will apply the default audit multiplier configured for that payment channel.""",若選擇「金流」，系統將採計該支付渠道設定之預設稽核倍數,如果选择“支付渠道”，系统将累加为该支付方式配置的默认审计倍数。,"Jika “Saluran Pembayaran” dipilih, sistem akan mengumpulkan pengganda audit lalai yang dikonfigurasikan untuk kaedah pembayaran tersebut.","Se a opção “Canal de Pagamento” for selecionada, o sistema acumulará o multiplicador de auditoria padrão configurado para esse método de pagamento.",「支払いチャネル」を選択した場合、システムはその支払い方法に設定されているデフォルトの監査乗数を累積します。,"Si se selecciona ""Canal de pago"", el sistema acumulará el multiplicador de auditoría predeterminado configurado para ese método de pago.","في حالة تحديد ""قناة الدفع""، سيقوم النظام بتجميع مضاعف التدقيق الافتراضي المُكوّن لطريقة الدفع تلك.","“পেমেন্ট চ্যানেল” নির্বাচন করা হলে, সিস্টেমটি সেই পেমেন্ট পদ্ধতির জন্য কনফিগার করা ডিফল্ট অডিট মাল্টিপ্লায়ারটি গণনা করবে।","यदि ""भुगतान चैनल"" का चयन किया जाता है, तो सिस्टम उस भुगतान विधि के लिए कॉन्फ़िगर किए गए डिफ़ॉल्ट ऑडिट गुणक को संचित करेगा।","Jika “Saluran Pembayaran” dipilih, sistem akan mengakumulasikan pengali audit default yang dikonfigurasi untuk metode pembayaran tersebut.","""결제 채널""을 선택하면 시스템은 해당 결제 방식에 대해 구성된 기본 감사 배율을 누적합니다.",“ငွေပေးချေမှုလမ်းကြောင်း” ကို ရွေးချယ်ပါက စနစ်သည် ထိုငွေပေးချေမှုနည်းလမ်းအတွက် ပြင်ဆင်သတ်မှတ်ထားသော မူရင်းစာရင်းစစ်မြှောက်ကိန်းကို စုဆောင်းလိမ့်မည်။,หากเลือก “ช่องทางการชำระเงิน” ระบบจะคำนวณค่าตัวคูณการตรวจสอบเริ่มต้นที่กำหนดค่าไว้สำหรับวิธีการชำระเงินนั้น,"Nếu tùy chọn “Kênh thanh toán” được chọn, hệ thống sẽ cộng dồn hệ số nhân kiểm toán mặc định được cấu hình cho phương thức thanh toán đó.","Kung ang ""Payment Channel"" ang napili, iipon ng sistema ang default na audit multiplier na naka-configure para sa paraan ng pagbabayad na iyon.","Si l’option « Canal de paiement » est sélectionnée, le système cumulera le multiplicateur d’audit par défaut configuré pour ce mode de paiement.","Ikiwa ""Njia ya Malipo"" imechaguliwa, mfumo utakusanya kizidishi chaguo-msingi cha ukaguzi kilichosanidiwa kwa njia hiyo ya malipo."
register_method.google,Third-party registration via Google,三方註冊google,三方google,Pendaftaran melalui Google pihak ketiga,Registro via Google de terceiros,Google 経由のサードパーティ登録,Registro a través de Google de terceros,التسجيل عبر Google من طرف ثالث,গুগলে তৃতীয় পক্ষ নিবন্ধন,Google के माध्यम से तृतीय-पक्ष पंजीकरण,Pendaftaran via Google pihak ketiga,서드파티 Google 등록,Google မှ တတိယ ကမ်းလွှမ်းသူမှ ثبت,ลงทะเบียนผ่าน Google จากบุคคลที่สาม,Đăng ký qua Google bên thứ ba,Pagpaparehistro via Google mula sa third-party,Inscription par un tiers via Google,Usajili wa mtu wa tatu kupitia Google
register_method.password,General signup,一般註冊,一般注册,ယေဘုယျပုံစံ စာရင်းသွင်းခြင်း,Cadastro geral,一般登録,Registro general,التسجيل العام,সাধারণ নিবন্ধন,सामान्य साइन-अप,Pendaftaran umum,일반 가입,Pendaftaran umum,การลงทะเบียนทั่วไป,Đăng ký chung,Pangkalahatang signup,Inscription générale,Usajili wa jumla
register_method.sms,Phone number signup,手機號碼註冊,手机号码注册,ဖုန်းနံပါတ် ဖြင့် စာရင်းသွင်းခြင်း,Cadastro por número de telefone,電話番号登録,Registro por número de teléfono,التسجيل برقم الهاتف,ফোন নম্বর নিবন্ধন,फोन नंबर साइन-अप,Pendaftaran nomor ponsel,휴대폰 번호 가입,Pendaftaran nombor telefon,การลงทะเบียนด้วยหมายเลขโทรศัพท์,Đăng ký bằng số điện thoại,Phone number signup,Inscription par numéro de téléphone,Usajili wa nambari ya simu
register_method.telegram,Third-party registration via Telegram,三方註冊telegram,三方telegram,Pendaftaran melalui Telegram pihak ketiga,Registro via Telegram de terceiros,Telegram 経由のサードパーティ登録,Registro a través de Telegram de terceros,التسجيل عبر Telegram من طرف ثالث,টেলিগ্রামে তৃতীয় পক্ষ নিবন্ধন,Telegram के माध्यम से तृतीय-पक्ष पंजीकरण,Pendaftaran via Telegram pihak ketiga,서드파티 Telegram 등록,Telegram မှ တတိယ ကမ်းလွှမ်းသူမှ ثبت,ลงทะเบียนผ่าน Telegram จากบุคคลที่สาม,Đăng ký qua Telegram bên thứ ba,Pagpaparehistro via Telegram mula sa third-party,Inscription par un tiers via Telegram,Usajili wa mtu wa tatu kupitia Telegram
register_method.telegram_bot,Telegram Bot,Telegram Bot,Telegram Bot,Bot Telegram,Bot do Telegram,テレグラムボット,Bot de Telegram,بوت تيليغرام,টেলিগ্রাম বট,टेलीग्राम बॉट,Bot Telegram,텔레그램 봇,Telegram Bot,บอท Telegram,Bot Telegram,Telegram Bot,Bot Telegram,Kibodi cha Telegramu
register_method.thirdpartySms,Third-party SMS,三方SMS,三方SMS,SMS pihak ketiga,SMS de terceiros,サードパーティ SMS,SMS de terceros,الرسائل النصية من طرف ثالث,তৃতীয় পক্ষের এসএমএস,तृतीय-पक्ष SMS,SMS pihak ketiga,서드파티 SMS,တတိယ ကမ်းလွှမ်းသူ SMS,SMS จากบุคคลที่สาม,SMS bên thứ ba,SMS mula sa third-party,SMS de tiers,SMS ya mtu wa tatu
register_method.thirdpartySso,Third-party SSO,三方SSO,三方SSO,SSO pihak ketiga,SSO de terceiros,サードパーティ SSO,SSO de terceros,الدخول الموحد من طرف ثالث,তৃতীয় পক্ষের এসএসও,तृतीय-पक्ष SSO,SSO pihak ketiga,서드파티 SSO,တတိယ ကမ်းလွှမ်းသူ SSO,SSO จากบุคคลที่สาม,SSO bên thứ ba,SSO mula sa third-party,Authentification SSO tierce,SSO ya mtu wa tatu
register_type.api,External API Registration,對外API註冊,对外API注册,Pendaftaran API Luaran,Registro de API Externa,外部API登録,Registro de API Externa,تسجيل واجهة برمجة التطبيقات الخارجي,বাহ্যিক API নিবন্ধন,बाह्य API पंजीकरण,Pendaftaran API Eksternal,외부 API 등록,ပြင်ပ API မှတ်ပုံတင်,การลงทะเบียน API ภายนอก,Đăng ký API bên ngoài,Panlabas na Pagpaparehistro ng API,Enregistrement de l'API externe,Usajili wa API ya Nje
register_type.backoffice,Backend Registration,後台註冊,后台注册,Pendaftaran Backend,Registro de Back-end,バックエンド登録,Registro de Backend,تسجيل الواجهة الخلفية,ব্যাকএন্ড নিবন্ধন,बैकएंड पंजीकरण,Pendaftaran Backend,백엔드 등록,ဘက်အင်ဒ် မှတ်ပုံတင်,การลงทะเบียนแบ็กเอนด์,Đăng ký hệ thống > quản trị,Pagpaparehistro sa Backend,Inscription du backend,Usajili wa Nyuma
register_type.web,Web Registration (User Side),網頁註冊(會員端),网页注册(会员端),Pendaftaran Web (Pihak Ahli),Registro na Web (lado do membro),ウェブ登録（会員側）,Registro Web (lado del miembro),تسجيل الويب (جانب العضو),ওয়েব নিবন্ধন (সদস্য পাশ),वेब पंजीकरण (सदस्य पक्ष),Pendaftaran Web (Sisi Anggota),웹 등록 (회원 측),ဝက်ဘ် မှတ်ပုံတင် (အသုံးပြုသူ ဘက်),การลงทะเบียนเว็บ (ฝั่งสมาชิก),Đăng ký web (phần người dùng),Pagpaparehistro sa Web (Panig ng Miyembro),Inscription Web (côté utilisateur),Usajili wa Wavuti (Upande wa Mtumiaji)
